PdfType: replica
Format: lhagrid1
---
1.00000E-06 1.28121E-06 1.64152E-06 2.10317E-06 2.69463E-06 3.45242E-06 4.42329E-06 5.66715E-06 7.26076E-06 9.30241E-06 1.19180E-05 1.52689E-05 1.95617E-05 2.50609E-05 3.21053E-05 4.11287E-05 5.26863E-05 6.74889E-05 8.64459E-05 1.10720E-04 1.41800E-04 1.81585E-04 2.32503E-04 2.97652E-04 3.80981E-04 4.87518E-04 6.26039E-04 8.00452E-04 1.02297E-03 1.30657E-03 1.66759E-03 2.12729E-03 2.71054E-03 3.44865E-03 4.37927E-03 5.54908E-03 7.01192E-03 8.83064E-03 1.10763E-02 1.38266E-02 1.71641E-02 2.11717E-02 2.59364E-02 3.15062E-02 3.79623E-02 4.53425E-02 5.36750E-02 6.29705E-02 7.32221E-02 8.44039E-02 9.64793E-02 1.09332E-01 1.23067E-01 1.37507E-01 1.52639E-01 1.68416E-01 1.84794E-01 2.01731E-01 2.19016E-01 2.36948E-01 2.55242E-01 2.73927E-01 2.92954E-01 3.12340E-01 3.32036E-01 3.52019E-01 3.72282E-01 3.92772E-01 4.13533E-01 4.34326E-01 4.55495E-01 4.76836E-01 4.98342E-01 5.20006E-01 5.41818E-01 5.63773E-01 5.85861E-01 6.08077E-01 6.30459E-01 6.52800E-01 6.75387E-01 6.98063E-01 7.20830E-01 7.43683E-01 7.66623E-01 7.89636E-01 8.12791E-01 8.35940E-01 8.59175E-01 8.82485E-01 9.05866E-01 9.29311E-01 9.52817E-01 9.76387E-01 1.00000E+00 
1.14018E+00 1.22539E+00 1.32482E+00 1.44156E+00 1.57954E+00 1.74381E+00 1.94091E+00 2.12132E+00 2.17945E+00 2.49622E+00 2.89383E+00 3.39925E+00 4.05063E+00 4.90286E+00 6.03623E+00 7.57063E+00 9.68869E+00 1.26749E+01 1.69835E+01 2.33578E+01 3.30501E+01 4.82334E+01 7.28041E+01 1.13998E+02 1.85779E+02 3.16228E+02 
-5 -4 -3 -2 -1 1 2 3 4 5 21
0.00000E+00 0.00000E+00 1.35754E+00 1.41246E+00 1.36286E+00 1.36285E+00 1.41230E+00 1.35754E+00 0.00000E+00 0.00000E+00 -1.35721E+00 
0.00000E+00 0.00000E+00 1.37347E+00 1.42853E+00 1.37887E+00 1.37886E+00 1.42839E+00 1.37347E+00 0.00000E+00 0.00000E+00 -4.70279E-01 
0.00000E+00 1.94180E-02 1.40318E+00 1.45839E+00 1.40867E+00 1.40867E+00 1.45826E+00 1.40318E+00 1.94180E-02 0.00000E+00 6.41596E-01 
0.00000E+00 7.66881E-02 1.44888E+00 1.50424E+00 1.45445E+00 1.45446E+00 1.50412E+00 1.44888E+00 7.66881E-02 0.00000E+00 2.01310E+00 
0.00000E+00 1.53613E-01 1.51412E+00 1.56963E+00 1.51978E+00 1.51980E+00 1.56953E+00 1.51412E+00 1.53613E-01 0.00000E+00 3.76736E+00 
0.00000E+00 2.53646E-01 1.60237E+00 1.65803E+00 1.60811E+00 1.60815E+00 1.65795E+00 1.60237E+00 2.53646E-01 0.00000E+00 6.00771E+00 
0.00000E+00 3.80703E-01 1.71755E+00 1.77337E+00 1.72339E+00 1.72344E+00 1.77331E+00 1.71755E+00 3.80703E-01 0.00000E+00 8.85971E+00 
0.00000E+00 5.00347E-01 1.82796E+00 1.88390E+00 1.83387E+00 1.83392E+00 1.88385E+00 1.82796E+00 5.00347E-01 0.00000E+00 1.15807E+01 
0.00000E+00 5.39211E-01 1.86411E+00 1.92009E+00 1.87004E+00 1.87010E+00 1.92005E+00 1.86411E+00 5.39211E-01 0.00000E+00 1.24739E+01 
0.00000E+00 7.51139E-01 2.06308E+00 2.11924E+00 2.06911E+00 2.06919E+00 2.11921E+00 2.06308E+00 7.51139E-01 0.00000E+00 1.74310E+01 
0.00000E+00 1.01262E+00 2.31153E+00 2.36787E+00 2.31768E+00 2.31777E+00 2.36787E+00 2.31153E+00 1.01262E+00 0.00000E+00 2.37472E+01 
0.00000E+00 1.33185E+00 2.61768E+00 2.67421E+00 2.62394E+00 2.62405E+00 2.67423E+00 2.61768E+00 1.33185E+00 0.00000E+00 3.17341E+01 
0.00000E+00 1.71815E+00 2.99087E+00 3.04758E+00 2.99724E+00 2.99736E+00 3.04763E+00 2.99087E+00 1.71815E+00 0.00000E+00 4.17538E+01 
3.57982E-01 2.13680E+00 3.39648E+00 3.45339E+00 3.40297E+00 3.40311E+00 3.45346E+00 3.39648E+00 2.13680E+00 3.57982E-01 5.41111E+01 
8.74722E-01 2.63807E+00 3.88464E+00 3.94174E+00 3.89125E+00 3.89141E+00 3.94184E+00 3.88464E+00 2.63807E+00 8.74722E-01 6.92542E+01 
1.49894E+00 3.24667E+00 4.48003E+00 4.53732E+00 4.48676E+00 4.48695E+00 4.53745E+00 4.48003E+00 3.24667E+00 1.49894E+00 8.77285E+01 
2.24795E+00 3.97992E+00 5.19998E+00 5.25748E+00 5.20685E+00 5.20705E+00 5.25764E+00 5.19998E+00 3.97992E+00 2.24795E+00 1.10138E+02 
3.14134E+00 4.85745E+00 6.06415E+00 6.12186E+00 6.07115E+00 6.07138E+00 6.12205E+00 6.06415E+00 4.85745E+00 3.14134E+00 1.37162E+02 
4.20130E+00 5.90144E+00 7.09472E+00 7.15263E+00 7.10185E+00 7.10211E+00 7.15286E+00 7.09472E+00 5.90144E+00 4.20130E+00 1.69556E+02 
5.45272E+00 7.13681E+00 8.31663E+00 8.37476E+00 8.32390E+00 8.32419E+00 8.37503E+00 8.31663E+00 7.13681E+00 5.45272E+00 2.08156E+02 
6.92352E+00 8.59149E+00 9.75782E+00 9.81617E+00 9.76525E+00 9.76556E+00 9.81648E+00 9.75782E+00 8.59149E+00 6.92352E+00 2.53871E+02 
8.64482E+00 1.02966E+01 1.14495E+01 1.15080E+01 1.14570E+01 1.14574E+01 1.15084E+01 1.14495E+01 1.02966E+01 8.64482E+00 3.07689E+02 
1.06512E+01 1.22868E+01 1.34261E+01 1.34849E+01 1.34338E+01 1.34342E+01 1.34853E+01 1.34261E+01 1.22868E+01 1.06512E+01 3.70669E+02 
1.29807E+01 1.46000E+01 1.57258E+01 1.57849E+01 1.57337E+01 1.57341E+01 1.57853E+01 1.57258E+01 1.46000E+01 1.29807E+01 4.43936E+02 
1.56751E+01 1.72782E+01 1.83905E+01 1.84498E+01 1.83986E+01 1.83990E+01 1.84503E+01 1.83905E+01 1.72782E+01 1.56751E+01 5.28674E+02 
1.87800E+01 2.03669E+01 2.14658E+01 2.15253E+01 2.14740E+01 2.14745E+01 2.15258E+01 2.14658E+01 2.03669E+01 1.87800E+01 6.26121E+02 
