PdfType: replica
Format: lhagrid1
---
1.00000E-06 1.28121E-06 1.64152E-06 2.10317E-06 2.69463E-06 3.45242E-06 4.42329E-06 5.66715E-06 7.26076E-06 9.30241E-06 1.19180E-05 1.52689E-05 1.95617E-05 2.50609E-05 3.21053E-05 4.11287E-05 5.26863E-05 6.74889E-05 8.64459E-05 1.10720E-04 1.41800E-04 1.81585E-04 2.32503E-04 2.97652E-04 3.80981E-04 4.87518E-04 6.26039E-04 8.00452E-04 1.02297E-03 1.30657E-03 1.66759E-03 2.12729E-03 2.71054E-03 3.44865E-03 4.37927E-03 5.54908E-03 7.01192E-03 8.83064E-03 1.10763E-02 1.38266E-02 1.71641E-02 2.11717E-02 2.59364E-02 3.15062E-02 3.79623E-02 4.53425E-02 5.36750E-02 6.29705E-02 7.32221E-02 8.44039E-02 9.64793E-02 1.09332E-01 1.23067E-01 1.37507E-01 1.52639E-01 1.68416E-01 1.84794E-01 2.01731E-01 2.19016E-01 2.36948E-01 2.55242E-01 2.73927E-01 2.92954E-01 3.12340E-01 3.32036E-01 3.52019E-01 3.72282E-01 3.92772E-01 4.13533E-01 4.34326E-01 4.55495E-01 4.76836E-01 4.98342E-01 5.20006E-01 5.41818E-01 5.63773E-01 5.85861E-01 6.08077E-01 6.30459E-01 6.52800E-01 6.75387E-01 6.98063E-01 7.20830E-01 7.43683E-01 7.66623E-01 7.89636E-01 8.12791E-01 8.35940E-01 8.59175E-01 8.82485E-01 9.05866E-01 9.29311E-01 9.52817E-01 9.76387E-01 1.00000E+00 
1.14018E+00 1.22539E+00 1.32482E+00 1.44156E+00 1.57954E+00 1.74381E+00 1.94091E+00 2.12132E+00 2.17945E+00 2.49622E+00 2.89383E+00 3.39925E+00 4.05063E+00 4.90286E+00 6.03623E+00 7.57063E+00 9.68869E+00 1.26749E+01 1.69835E+01 2.33578E+01 3.30501E+01 4.82334E+01 7.28041E+01 1.13998E+02 1.85779E+02 3.16228E+02 
-5 -4 -3 -2 -1 1 2 3 4 5 21
0.00000E+00 0.00000E+00 4.64562E-01 4.17022E-01 4.17021E-01 4.17021E-01 4.17750E-01 4.17036E-01 0.00000E+00 0.00000E+00 9.19336E-01 
0.00000E+00 0.00000E+00 2.11780E-01 1.64037E-01 1.64036E-01 1.64036E-01 1.64774E-01 1.64041E-01 0.00000E+00 0.00000E+00 3.59112E-01 
0.00000E+00 -1.39764E-01 -1.61198E-01 -2.09151E-01 -2.09151E-01 -2.09151E-01 -2.08403E-01 -2.09156E-01 -1.39764E-01 0.00000E+00 -4.55187E-01 
0.00000E+00 -6.54754E-01 -6.75959E-01 -7.24129E-01 -7.24128E-01 -7.24128E-01 -7.23370E-01 -7.24143E-01 -6.54754E-01 0.00000E+00 -1.56570E+00 
0.00000E+00 -1.36455E+00 -1.38552E+00 -1.43392E+00 -1.43391E+00 -1.43391E+00 -1.43315E+00 -1.43394E+00 -1.36455E+00 0.00000E+00 -3.08041E+00 
0.00000E+00 -2.30226E+00 -2.32299E+00 -2.37162E+00 -2.37162E+00 -2.37162E+00 -2.37084E+00 -2.37165E+00 -2.30226E+00 0.00000E+00 -5.06236E+00 
0.00000E+00 -3.50334E+00 -3.52382E+00 -3.57269E+00 -3.57269E+00 -3.57269E+00 -3.57190E+00 -3.57273E+00 -3.50334E+00 0.00000E+00 -7.57768E+00 
0.00000E+00 -4.63706E+00 -4.65735E+00 -4.70641E+00 -4.70641E+00 -4.70641E+00 -4.70561E+00 -4.70646E+00 -4.63706E+00 0.00000E+00 -9.93315E+00 
0.00000E+00 -5.00515E+00 -5.02538E+00 -5.07451E+00 -5.07451E+00 -5.07451E+00 -5.07370E+00 -5.07456E+00 -5.00515E+00 0.00000E+00 -1.06946E+01 
0.00000E+00 -7.00632E+00 -7.02627E+00 -7.07568E+00 -7.07568E+00 -7.07568E+00 -7.07486E+00 -7.07574E+00 -7.00632E+00 0.00000E+00 -1.48091E+01 
0.00000E+00 -9.45291E+00 -9.47258E+00 -9.52229E+00 -9.52228E+00 -9.52228E+00 -9.52144E+00 -9.52235E+00 -9.45291E+00 0.00000E+00 -1.97907E+01 
0.00000E+00 -1.23963E+01 -1.24156E+01 -1.24657E+01 -1.24656E+01 -1.24656E+01 -1.24648E+01 -1.24657E+01 -1.23963E+01 0.00000E+00 -2.57248E+01 
0.00000E+00 -1.58876E+01 -1.59067E+01 -1.59570E+01 -1.59570E+01 -1.59570E+01 -1.59561E+01 -1.59571E+01 -1.58876E+01 0.00000E+00 -3.26932E+01 
-7.29216E-01 -1.71227E+01 -1.71415E+01 -1.71921E+01 -1.71921E+01 -1.71921E+01 -1.71912E+01 -1.71922E+01 -1.71227E+01 -7.29216E-01 -3.46494E+01 
-2.06651E+00 -1.82771E+01 -1.82956E+01 -1.83465E+01 -1.83465E+01 -1.83465E+01 -1.83456E+01 -1.83466E+01 -1.82771E+01 -2.06651E+00 -3.64327E+01 
-3.97993E+00 -2.00047E+01 -2.00229E+01 -2.00742E+01 -2.00742E+01 -2.00742E+01 -2.00732E+01 -2.00743E+01 -2.00047E+01 -3.97993E+00 -3.94352E+01 
-6.55112E+00 -2.23874E+01 -2.24053E+01 -2.24570E+01 -2.24570E+01 -2.24570E+01 -2.24560E+01 -2.24571E+01 -2.23874E+01 -6.55112E+00 -4.37955E+01 
-9.86013E+00 -2.55056E+01 -2.55231E+01 -2.55752E+01 -2.55752E+01 -2.55752E+01 -2.55742E+01 -2.55753E+01 -2.55056E+01 -9.86013E+00 -4.96414E+01 
-1.39834E+01 -2.94358E+01 -2.94530E+01 -2.95055E+01 -2.95055E+01 -2.95055E+01 -2.95044E+01 -2.95056E+01 -2.94358E+01 -1.39834E+01 -5.70851E+01 
-1.89913E+01 -3.42489E+01 -3.42657E+01 -3.43186E+01 -3.43186E+01 -3.43186E+01 -3.43175E+01 -3.43187E+01 -3.42489E+01 -1.89913E+01 -6.62191E+01 
-2.49465E+01 -4.00075E+01 -4.00240E+01 -4.00772E+01 -4.00772E+01 -4.00772E+01 -4.00762E+01 -4.00774E+01 -4.00075E+01 -2.49465E+01 -7.71120E+01 
-3.19010E+01 -4.67639E+01 -4.67801E+01 -4.68338E+01 -4.68338E+01 -4.68338E+01 -4.68327E+01 -4.68339E+01 -4.67639E+01 -3.19010E+01 -8.98044E+01 
-3.98945E+01 -5.45581E+01 -5.45740E+01 -5.46281E+01 -5.46281E+01 -5.46281E+01 -5.46269E+01 -5.46282E+01 -5.45581E+01 -3.98945E+01 -1.04306E+02 
-4.89517E+01 -6.34152E+01 -6.34307E+01 -6.34852E+01 -6.34852E+01 -6.34852E+01 -6.34840E+01 -6.34854E+01 -6.34152E+01 -4.89517E+01 -1.20590E+02 
-5.90812E+01 -7.33437E+01 -7.33588E+01 -7.34138E+01 -7.34138E+01 -7.34138E+01 -7.34126E+01 -7.34140E+01 -7.33437E+01 -5.90812E+01 -1.38596E+02 
-7.02729E+01 -8.43338E+01 -8.43486E+01 -8.44041E+01 -8.44040E+01 -8.44040E+01 -8.44028E+01 -8.44042E+01 -8.43338E+01 -7.02729E+01 -1.58221E+02 
0.00000E+00 0.00000E+00 4.52642E-01 4.03167E-01 4.03166E-01 4.03166E-01 4.03981E-01 4.03182E-01 0.00000E+00 0.00000E+00 8.88240E-01 
0.00000E+00 0.00000E+00 2.07250E-01 1.57562E-01 1.57562E-01 1.57562E-01 1.58387E-01 1.57567E-01 0.00000E+00 0.00000E+00 3.44705E-01 
0.00000E+00 -1.31476E-01 -1.50866E-01 -2.00772E-01 -2.00772E-01 -2.00772E-01 -1.99936E-01 -2.00777E-01 -1.31476E-01 0.00000E+00 -4.36596E-01 
0.00000E+00 -6.22164E-01 -6.41328E-01 -6.91461E-01 -6.91460E-01 -6.91460E-01 -6.90612E-01 -6.91476E-01 -6.22164E-01 0.00000E+00 -1.49370E+00 
0.00000E+00 -1.29260E+00 -1.31154E+00 -1.36191E+00 -1.36190E+00 -1.36190E+00 -1.36104E+00 -1.36193E+00 -1.29260E+00 0.00000E+00 -2.92285E+00 
0.00000E+00 -2.17202E+00 -2.19072E+00 -2.24133E+00 -2.24133E+00 -2.24133E+00 -2.24045E+00 -2.24136E+00 -2.17202E+00 0.00000E+00 -4.77921E+00 
0.00000E+00 -3.29146E+00 -3.30991E+00 -3.36078E+00 -3.36078E+00 -3.36078E+00 -3.35989E+00 -3.36082E+00 -3.29146E+00 0.00000E+00 -7.12014E+00 
0.00000E+00 -4.34290E+00 -4.36117E+00 -4.41224E+00 -4.41223E+00 -4.41223E+00 -4.41133E+00 -4.41229E+00 -4.34290E+00 0.00000E+00 -9.30109E+00 
0.00000E+00 -4.68339E+00 -4.70160E+00 -4.75273E+00 -4.75273E+00 -4.75273E+00 -4.75183E+00 -4.75278E+00 -4.68339E+00 0.00000E+00 -1.00042E+01 
